id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
633,Kele Gindara,කැලේ ගින්දර,Agatha Christie,ඇගතා ක්‍රිස්ටි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Detective
634,Maranaye Andonawa,මරණයේ අඳෝනාව,Agatha Christie,ඇගතා ක්‍රිස්ටි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Detective
635,ABC Ghathanaya,ABC ඝාතනය,Agatha Christie,ඇගතා ක්‍රිස්ටි,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Detective, Poirot"
636,Indrajalikaya,ඉන්ද්‍රජාලිකයා,Agatha Christie,ඇගතා ක්‍රිස්ටි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Detective
637,Antharaya Adawiya,අන්තරාය අඩවිය,Agatha Christie,ඇගතා ක්‍රිස්ටි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Detective
638,Ghathaka Hasthaya,ඝාතක හස්තය,Agatha Christie,ඇගතා ක්‍රිස්ටි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Detective
639,Indrajalika Pettiya,ඉන්ද්‍රජාලික පෙට්ටිය,Agatha Christie,ඇගතා ක්‍රිස්ටි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Detective
640,Prathama Ghathanaya,ප්‍රථම ඝාතනය,Agatha Christie,ඇගතා ක්‍රිස්ටි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Detective
641,Five fall into adventure,ෆයිව් ෆෝල් ඉන්ටු ඇඩ්වෙන්චර්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
642,Five on a Treasure Island,ෆයිව් ඔන් අ ට්‍රෙජර් අයිලන්ඩ්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
643,Five on a Treasure Island,ෆයිව් ඔන් අ ට්‍රෙජර් අයිලන්ඩ්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
644,Five have a Puzzling Time,ෆයිව් හැව් අ පස්ලින් ටයිම්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
645,Five go up in a Caravan,ෆයිව් ගෝ ඕෆ් ඉන් අ කැරවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
646,Five go to Smugglers Top,ෆයිව් ගෝ ටු ස්මග්ලර්ස් ටොප්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
647,Five run away together,ෆයිව් රන් අවේ ටුගෙදර්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
648,Five go Adventuring Again,ෆයිව් ගෝ ඇඩ්වෙන්චරින් අගේන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
649,Five on Kirrin Island Again,ෆයිව් ඔන් කිරින් අයිලන්ඩ් අගේන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
650,Five go off to Camp,ෆයිව් ගෝ ඕෆ් ටු කෑම්ප්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
651,Five on a Hike Together,ෆයිව් ඔන් අ හයික් ටුගෙදර්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
652,Five get into a Fix,ෆයිව් ගෙට් ඉන්ටු අ ෆික්ස්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
653,Five go to Billycock Hill,ෆයිව් ගෝ ටු බිලිකොක් හිල්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
654,Five on Finniston Farm,ෆයිව් ඔන් ෆිනිස්ටන් ෆාම්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
655,Five go to Demon's Rocks,ෆයිව් ගෝ ටු ඩීමන්ස් රොක්ස්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
656,Five have a Mystery to Solve,ෆයිව් හැව් අ මිස්ට්‍රි ටු සෝල්ව්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
657,Five are together again,ෆයිව් ආර් ටුගෙදර් අගේන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
658,Five get into Trouble,ෆයිව් ගෙට් ඉන්ටු ට්‍රබල්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
659,Five on a Secret Trail,ෆයිව් ඔන් අ සීක්‍රට් ට්‍රේල්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
660,Five have Plenty of Fun,ෆයිව් හැව් ප්ලෙන්ටි ඔෆ් ෆන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
661,Five go to Mystery Moor,ෆයිව් ගෝ ටු මිස්ට්‍රි මූර්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Famous Five"
662,Secret Seven on the Trail,සීක්‍රට් සෙවන් ඔන් ද ට්‍රේල්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
663,Good Work Secret Seven,ගුඩ් වර්ක් සීක්‍රට් සෙවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
664,Secret Seven Win Through,සීක්‍රට් සෙවන් වින් ත්රූ,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
665,Three Cheers Secret Seven,ත්රී චියර්ස් සීක්‍රට් සෙවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
666,Secret Seven Mystery,සීක්‍රට් සෙවන් මිස්ට්‍රි,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
667,Puzzle for the Secret Seven,පසල් ෆෝ ද සීක්‍රට් සෙවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
668,Secret Seven Fireworks,සීක්‍රට් සෙවන් ෆයර්වර්ක්ස්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
669,Good Old Secret Seven,ගුඩ් ඕල්ඩ් සීක්‍රට් සෙවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
670,Shock for the Secret Seven,ෂොක් ෆෝ ද සීක්‍රට් සෙවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
671,Look Out Secret Seven,ලුක් අවුට් සීක්‍රට් සෙවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
672,Fun for the Secret Seven,ෆන් ෆෝ ද සීක්‍රට් සෙවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
673,Mystery of the burnt Cottage,ද මිස්ට්‍රි ඔෆ් ද බර්න්ට් කොටේජ්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
674,Mystery of the Invisible Thief,ද මිස්ට්‍රි ඔෆ් ද ඉන්විසිබල් තීෆ්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
675,Mystery of the Missing Necklace,ද මිස්ට්‍රි ඔෆ් ද මිසින් නෙක්ලස්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
676,Mystery of the Hidden House,ද මිස්ට්‍රි ඔෆ් ද හිඩන් හවුස්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
677,Mystery of the Strange Bundle,ද මිස්ට්‍රි ඔෆ් ද ස්ටේන්ජ් බන්ඩල්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
678,Mystery of the Tally-Ho Cottage,ද මිස්ට්‍රි ඔෆ් ද ටැලි-හෝ කොටේජ්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
679,Mystery of the Missing Man,ද මිස්ට්‍රි ඔෆ් ද මිසින් මෑන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
680,Mystery of the Strange Messages,ද මිස්ට්‍රි ඔෆ් ද ස්ටේන්ජ් මෙසේජස්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
681,Mystery of the Banshee Towers,ද මිස්ට්‍රි ඔෆ් ද බැන්ෂී ටවර්ස්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
682,Mystery of the Disappearing Cat,ද මිස්ට්‍රි ඔෆ් ද ඩිසපියරින් කැට්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
683,Mystery of the Secret Seven,ද මිස්ට්‍රි ඔෆ් ද සීක්‍රට් සෙවන්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
684,Mystery of the Spiteful Letters,ද මිස්ට්‍රි ඔෆ් ද ස්පයිට්ෆුල් ලෙටර්ස්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
685,Mystery of the Secret Room,ද මිස්ට්‍රි ඔෆ් ද සීක්‍රට් රූම්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
686,Mystery of the Pantomime Cat,ද මිස්ට්‍රි ඔෆ් ද පැන්ටොමයිම් කැට්,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Unknown,නොදනී,English,English Novel,"Children, Secret Seven"
687,Ananthaya,අනන්තය,Unknown,නොදනී,Unknown,නොදනී,Sinhala,English Translation Novel,Literature
688,Mal kumari,මල් කුමාරී,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Children
689,Wickrama pura - 1,වික්‍රම පුරා - 1,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Fantasy
690,Swarna ha thana,ස්වර්ණ හා තැන,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Fantasy
691,Wickrama pura - 2,වික්‍රම පුරා - 2,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Fantasy
692,Wickrama pura - 3,වික්‍රම පුරා - 3,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Fantasy
693,Mal Kumari,මල් කුමාරී,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Children
694,Wickrama pura - 1,වික්‍රම පුරා - 1,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Fantasy
695,Sulu ralu andiya,සුළු රළු ඇඳුම,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Literature Novel,Literature
696,Mage seetha,මගේ සීතා,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Romance
697,Swarnamali,ස්වර්ණමාලී,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Folk Lore
698,Punchi seeya,පුංචි සීය,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Children
699,Sudu heen sarayak,සුදු හීසරයක්,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Folk Lore
700,Diyasa,දියැස,Satyajit Ray,සත්‍යජිත් රායි,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Indian Translation,Literature
701,Meera,මීරා,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
702,Amma ha Puthra,අම්මා හා පුත්‍ර,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
703,Gora,ගෝරා,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,H.M. Kudaligama,එච්.එම්. කුඩලිගම,Sinhala,Indian Translation,Classic
704,Niru,නිරූ,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
705,Latha,ලතා,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
706,Anoma,අනෝමා,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
707,Meeru,මීරු,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
708,Geri,ගෙරි,K.Chinnappa Bharathy,කේ. චින්නප්ප භාරතී,Upali Leelarathna,උපාලි ලීලාරත්න,Sinhala,Indian Translation,Literature
709,Pathasala,පාඨශාලා,Bhibhuti Bhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Sunil Sarath Perera,සුනිල් සරත් පෙරේරා,Sinhala,Indian Translation,Literature
710,Nandana,නන්දන,Bhibhuti Bhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Sunil Sarath Perera,සුනිල් සරත් පෙරේරා,Sinhala,Indian Translation,Literature
711,Dumbara Kanda,දුම්බර කන්ද,Bhibhuti Bhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Chintha Lakshmi Kumara Devi,චින්තා ලක්ෂ්මි කුමාර දේවි,Sinhala,Indian Translation,Literature
712,Nandana,නන්දන,Bhibhuti Bhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Chandralatha Lakdusinghe,චන්ද්‍රලතා ලක්දුසිංහ,Sinhala,Indian Translation,Literature
713,Sanda Diya,සඳ දිය,Bhibhuti Bhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Piyasiri Menikgama,පියසිරි මැණික්ගම,Sinhala,Indian Translation,Literature
714,Paththini,පත්තිනි,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Drama
715,Ridi rekha,රිදී රේඛා,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Literature
716,Manali,මනාලි,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
717,Swarna hansaya,ස්වර්ණ හංසයා,A.P. Gunarathne,ඒ.පී. ගුණරත්න,Unknown,නොදනී,Sinhala,Indian Translation,"Children, Folk"
718,Manushyathwaya,මනුෂ්‍යත්වය,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Literature
719,Sadumeli Manaliya,සුදුමැලි මනාලිය,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Literature
720,Abuddassa kale,අබුද්දස්ස කාලේ,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Satire
721,Manamekala,මණිමේඛලා,R.N.H. Perera,ආර්.එන්.එච්. පෙරේරා,Unknown,නොදනී,Sinhala,Indian Translation,Epic
722,Keti katha 2,කෙටි කතා 2,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,S.A. Jayasirimin Subasinghe,එස්.ඒ. ජයසිරි මින් සුබසිංහ,Sinhala,Indian Translation,Short Stories
723,Wickrama pura,වික්‍රම පුර,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Fantasy
724,Kiti katha 4,කෙටි කතා 4,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,S.A. Jayasirimin Subasinghe,එස්.ඒ. ජයසිරි මින් සුබසිංහ,Sinhala,Indian Translation,Short Stories
725,Sagaraya ha minihek,සාගරය හා මිනිසෙක්,Ernest Hemingway,අර්නස්ට් හෙමිංවේ,Cyril C. Perera,සිරිල් සී. පෙරේරා,Sinhala,English Translation Novel,"Classic, Nobel Prize"
726,Ananthaya obba,අනන්තය ඔබ්බේ,Unknown,නොදනී,Piyasiri Menikgama,පියසිරි මැණික්ගම,Sinhala,English Translation Novel,Literature
727,Lanka charikawa,ලංකා චාරිකාව,Unknown,නොදනී,Unknown,නොදනී,Sinhala,English Translation Novel,Travel
728,Nawa lowaka peradari,නව ලෝවක පෙරදැරි,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Biography,Biography
729,Chathuranga,චතුරංග,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,P.C. Kumarasinghe,පී.සී. කුමාරසිංහ,Sinhala,Indian Translation,Literature
730,Loku Amma,ලොකු අම්මා,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
731,Malathi,මාලතී,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
732,Aparadhayak,අපරාධයක්,Satyajit Ray,සත්‍යජිත් රායි,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Indian Translation,Mystery
733,Ananthayata adubedi,අනන්තයට අඩබැඳි,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Philosophy
734,Mage malaththiya,මගේ මාලතී,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Indian Translation,Literature
735,Ranhinsa,රන්හංස,A.P. Gunarathne,ඒ.පී. ගුණරත්න,Unknown,නොදනී,Sinhala,Indian Translation,Folk Tale
736,Prathama purusaya,ප්‍රථම පුරුෂයා,Sunil Gangopadhyay,සුනිල් ගංගෝපාධ්‍යාය,Ranjith Dharmakeerthi,රංජිත් ධර්මකීර්ති,Sinhala,Indian Translation,Literature
737,Keti katha 3,කෙටි කතා 3,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,S.A. Jayasirimin Subasinghe,එස්.ඒ. ජයසිරි මින් සුබසිංහ,Sinhala,Indian Translation,Short Stories
738,Seethala rekha,සීතල රේඛා,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Literature
739,Peraliya,පෙරළිය,Satyajit Ray,සත්‍යජිත් රායි,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Indian Translation,Literature
740,Yowun gamanak,යොවුන් ගමනක්,Satyajit Ray,සත්‍යජිත් රායි,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Indian Translation,Literature
741,Parajaya,පරාජය,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Literature
742,Sundari devi,සුන්දරී දේවි,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Literature
743,Pathasala,පාඨශාලා,Bhibhuti Bhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Sunil Sarath Perera,සුනිල් සරත් පෙරේරා,Sinhala,Indian Translation,Literature
744,Keti katha 5,කෙටි කතා 5,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,S.A. Jayasirimin Subasinghe,එස්.ඒ. ජයසිරි මින් සුබසිංහ,Sinhala,Indian Translation,Short Stories
745,Manali,මනාලි,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Indian Translation,Romance
746,Daya Mahimaya,දෛව මහිමය,Oliver Goldsmith,ඔලිවර් ගෝල්ඩ්ස්මිත්,R.P. Wijesinghe,ආර්.පී. විජේසිංහ,Sinhala,English Translation Novel,Classic
747,Prathama adaraya,ප්‍රථම ආදරය,Ivan Turgenev,අයිවන් තුර්ගිනිව්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,Classic
748,Kaha rosa,කහ රෝස,Aleksandr Kuprin,අලෙක්සැන්ඩර් කුප්රින්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,Classic
749,Soviet deshaye perawaka,සෝවියට් දේශයේ පෙරවක,Unknown,නොදනී,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,Short Stories
750,Ruhiru binduwak,රුහිරු බින්දුවක්,Mikhail Sholokhov,මිහායිල් ෂොලොකොව්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,Short Stories
751,Sudu yakka,සුදු යකා,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Adventure
752,Dunuwayage shapaya,දුනුවායාගේ ශාපය,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Thriller
753,Siri maru patawu,සිරි මරු පැටව්,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Adventure
754,Maranaye husma,මරණයේ හුස්ම,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Thriller
755,Maraka dumriya,මාරක දුම්රිය,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Thriller
756,Bishanya karase,භීෂණය කරා,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Thriller
757,Bihisunu dupatha,බිහිසුණු දූපත,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Adventure
758,Ran abirahasa,රන් අබිරහස,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Mystery
759,Kele arana,කැලේ අරණ,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Adventure
760,Dadayama,දඩයම,Unknown,නොදනී,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,Thriller
761,Oliwar Twist,ඔලිවර් ට්විස්ට්,Charles Dickens,චාල්ස් ඩිකන්ස්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,Classic
762,Heidi,හයිඩි,Johanna Spyri,ජොහානා ස්පයිරි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Children, Classic"
763,Tom Sawyer ge wickramaya,ටොම් සෝයර්ගේ වික්‍රමය,Mark Twain,මාර්ක් ටුවෙන්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Children, Classic"
764,Huckleberry Finn ge wickramaya,හකල්බෙරි ෆින්ගේ වික්‍රමය,Mark Twain,මාර්ක් ටුවෙන්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Children, Classic"
765,Huckleberry Finn ge wickramaya,හකල්බෙරි ෆින්ගේ වික්‍රමය,Mark Twain,මාර්ක් ටුවෙන්,S.A. Jayasirimin Subasinghe,එස්.ඒ. ජයසිරි මින් සුබසිංහ,Sinhala,English Translation Novel,"Children, Classic"
766,Huckleberry Finn ge wickramaya,හකල්බෙරි ෆින්ගේ වික්‍රමය,Mark Twain,මාර්ක් ටුවෙන්,David Karunarathna,ඩේවිඩ් කරුණාරත්න,Sinhala,English Translation Novel,"Children, Classic"
767,Kele hiduna lamai,කැලේ හැදුණ ළමයි,Frederick Marryat,ෆෙඩ්රික් මැරියට්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Children, Classic"
768,Hingana kolla,හිඟන කොල්ලා,Mark Twain,මාර්ක් ටුවෙන්,S.A. Jayasirimin Subasinghe,එස්.ඒ. ජයසිරි මින් සුබසිංහ,Sinhala,English Translation Novel,"Children, Classic"
769,Dora puththuge wickramaya,දොර පුත්තුගේ වික්‍රමය,Mark Twain,මාර්ක් ටුවෙන්,C. Jayawardhana,සී. ජයවර්ධන,Sinhala,English Translation Novel,"Children, Classic"
770,Prins saha hingana kolla,ප්‍රින්ස් සහ හිඟන කොල්ලා,Mark Twain,මාර්ක් ටුවෙන්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Children, Classic"
771,Prins saha hingana kolla,ප්‍රින්ස් සහ හිඟන කොල්ලා,Mark Twain,මාර්ක් ටුවෙන්,David Karunarathna,ඩේවිඩ් කරුණාරත්න,Sinhala,English Translation Novel,"Children, Classic"
772,Prins saha hingana kolla,ප්‍රින්ස් සහ හිඟන කොල්ලා,Mark Twain,මාර්ක් ටුවෙන්,C. Jayawardhana,සී. ජයවර්ධන,Sinhala,English Translation Novel,"Children, Classic"
773,Keti katha 1,කෙටි කතා 1,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,S.A. Jayasirimin Subasinghe,එස්.ඒ. ජයසිරි මින් සුබසිංහ,Sinhala,Indian Translation,Short Stories
774,Lajja,ලජ්ජා,Taslima Nasrin,තස්ලිමා නස්රීන්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,Indian Translation,Literature
775,Ethalatheethaya karase,ඈත අතීතය කරා,Unknown,නොදනී,P.B. Jayasekara,පී.බී. ජයසේකර,Sinhala,English Translation Novel,History
776,Sherlock Holmes kathaka,ෂර්ලොක් හෝම්ස් කතක,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Susitha Ruwan,සුසිත රුවන්,Sinhala,English Translation Novel,Detective
777,Abirahasa 1,අබිරහස 1,Unknown,නොදනී,Unknown,නොදනී,Sinhala,English Translation Novel,Mystery
778,Abirahasa 2,අබිරහස 2,Unknown,නොදනී,Unknown,නොදනී,Sinhala,English Translation Novel,Mystery
779,Sayuru gembara abirahasa,සයුරු ගැඹර අබිරහස,Unknown,නොදනී,Lasitha Ravin Umagiliya,ලසිත රවීන් උමගිලිය,Sinhala,English Translation Novel,Adventure
780,Maranaya samaga sellam,මරණය සමඟ සෙල්ලම්,Unknown,නොදනී,Lasitha Ravin Umagiliya,ලසිත රවීන් උමගිලිය,Sinhala,English Translation Novel,Thriller
