id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
402,Sathya Siragath U Bawin,Sathya Siragath U Bawin,Chandrani Gunawardhana,,,,Sinhala,Poetry,
403,Pas kandaka Husma Ganimi,Pas kandaka Husma Ganimi,Sampath Kuruppu Arachchi,,,,Sinhala,Poetry,
404,Pathirunu vAnduru Pathanehi,Pathirunu vAnduru Pathanehi,G. Sirivimala Himi,,,,Sinhala,Poetry,
405,Hithe ketuu Tatoo,Hithe ketuu Tatoo,Indika Gunawardhana,,,,Sinhala,Poetry,
406,Alawaka Alingana,Alawaka Alingana,Chaminda Gunarathne,,,,Sinhala,Poetry,
407,Premaye Karthu,Premaye Karthu,KanchanaAmilani,,,,Sinhala,Poetry,
408,Indikatu Thudaka Pipip Malak,Indikatu Thudaka Pipip Malak,Chathuranga Dissanayake,,,,Sinhala,Poetry,
409,Wassatath Nathi Lihini,Wassatath Nathi Lihini,Charith Gunarathne,,,,Sinhala,Poetry,
410,Wenas Ekek,Wenas Ekek,Nalinda Sanjeewa,,,,Sinhala,Poetry,
411,Hate watte Maddalena,Hate watte Maddalena,Saumya Sandaruwan Liyanage,,,,Sinhala,Poetry,
412,Tharu As Rahas,Tharu As Rahas,Tharangani Rasika Fernando,,,,Sinhala,Poetry,
413,Wadiyenma Waradune Kaviyanta,Wadiyenma Waradune Kaviyanta,Lakshan Maduranga,,,,Sinhala,Poetry,
414,Sudo Sudu,Sudo Sudu,K.A.S,,,,Sinhala,Poetry,
415,Maye Amme Yamu Yanta,Maye Amme Yamu Yanta,Darmasiri Benadic,,,,Sinhala,Poetry,
416,Akurak Hoyami,Akurak Hoyami,Nayanaseka Wanninayake,,,,Sinhala,Poetry,
417,Ehetath Wahinawa Athi,Ehetath Wahinawa Athi,Sandun Priyankara Vithanage,,,,Sinhala,Poetry,
418,Ahi Pihan Aharila,Ahi Pihan Aharila,Mahinda Prasad Masimbula,මහින්ද ප්‍රසාද මසිඹුල,,,Sinhala,Poetry,
419,Galu Para diga Haluna,Galu Para diga Haluna,Dominic ChandraSAli,,,,Sinhala,Poetry,
420,Sanda Maranthikai,Sanda Maranthikai,Shyama Devika,,,,Sinhala,Poetry,
421,Drohin Ona kara Thibe,Drohin Ona kara Thibe,Ashan Weerasinghe,,,,Sinhala,Poetry,
422,Itha Keti Kalabala Sihina,Itha Keti Kalabala Sihina,Yashoda Sammani,,,,Sinhala,Poetry,
423,Aluthma Sihinaya,Aluthma Sihinaya,Monika Ruwanpathirana,,,,Sinhala,Poetry,
424,Nihandawama Galana Ganga,Nihandawama Galana Ganga,Wasantha Priyankara,,,,Sinhala,Poetry,
425,Oba Gamburu Nindaka,Oba Gamburu Nindaka,Malathi Kalpana,,,,Sinhala,Poetry,
426,Shantha Bastian Vidiya,Shantha Bastian Vidiya,Amarasiri Hettige,,,,Sinhala,Poetry,
427,Premayak Oba Vithara,Premayak Oba Vithara,Hashan Abegunarathne,,,,Sinhala,Poetry,
428,Handagiriya,Handagiriya,Ruwan Weerathunga,,,,Sinhala,Poetry,
429,Thetha Sulan Ahurak,Thetha Sulan Ahurak,Thanuja Lumbini,,,,Sinhala,Poetry,
430,Ehala Amathumakata Aharemi,Ehala Amathumakata Aharemi,Manjula Wediwardhane,,,,Sinhala,Poetry,
431,Ae,Ae,H.M. Kudaligama,,,,Sinhala,Poetry,
432,Wiramayakata Pasuwa Hamuwemu,Wiramayakata Pasuwa Hamuwemu,Gayan Idula Kodithuwakku,,,,Sinhala,Poetry,
433,Kolombo Yugaye Kaviyo,Kolombo Yugaye Kaviyo,Jayasena Huruluwewa,,,,Sinhala,Poetry,
434,Apa dedena Meda Maha Muhuda,Apa dedena Meda Maha Muhuda,Isuru Chamara,,,,Sinhala,Poetry,
435,Rahiyane Raya Geuni,Rahiyane Raya Geuni,Priyalal Koggalage,,,,Sinhala,Poetry,
436,Yannm Chandare,Yannm Chandare,Pemrani Keerthi,,,,Sinhala,Poetry,
437,Sandagira Pamula,Sandagira Pamula,Rantha sri Wijesinghe,,,,Sinhala,Poetry,
438,Ithiru una Pitu Kihipayak,Ithiru una Pitu Kihipayak,Niroshan Wijesinghe,,,,Sinhala,Poetry,
439,Samahara Kamatahan,Samahara Kamatahan,Lakshantha Athukorala,ලක්ෂාන්ත අතුකෝරාල,,,Sinhala,Poetry,
440,Apuru Iskole Apuru Dawas,Apuru Iskole Apuru Dawas,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
441,Apuru Iskole Apuru Soyuriyo,Apuru Iskole Apuru Soyuriyo,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
442,Apuru Iskole Soyuriyange Apuru Rahas,Apuru Iskole Soyuriyange Apuru Rahas,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
443,Apuru Iskole Gimhana Kale,Apuru Iskole Gimhana Kale,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
444,Apuru Iskole Bihisunu Reyak,Apuru Iskole Bihisunu Reyak,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
445,Apuru Iskole Deweni waraya,Apuru Iskole Deweni waraya,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
446,Apuru Iskole Apuru Sadaya,Apuru Iskole Apuru Sadaya,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
447,Apuru Iskole Apuru Mithuriya,Apuru Iskole Apuru Mithuriya,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
448,Apuru Iskole Rathri Sawariya,Apuru Iskole Rathri Sawariya,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
449,Apuru Iskole Hima Midena kale,Apuru Iskole Hima Midena kale,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
450,Govigedara Niwaduwak,Govigedara Niwaduwak,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
451,Melori Towers Balika Viduhala,Melori Towers Balika Viduhala,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Chandra Anagirathne,,Sinhala,English Children's Stories,
452,Punchi Amatharaya,Punchi Amatharaya,Dick King smith,,Chitra I perera,,Sinhala,English Children's Stories,
453,Coral Doopatha,Coral Doopatha,R.M.Ballantyne,ආර්.එම්. බැලන්ටයින්,Eddiy Fernando,,Sinhala,English Children's Stories,
454,Inka Nidanaya,Inka Nidanaya,Capton W.E. Jhons,,P.B.Senanayaka,පී.බී. සේනානායක,Sinhala,English Children's Stories,
455,Thomas kemp ge Awatharaya,Thomas kemp ge Awatharaya,Penylope Lively,,Chithra.I.Perera,චිත්‍රා අයි. පෙරේරා,Sinhala,English Children's Stories,
456,Lama Kollaya,Lama Kollaya,R.L. Stevenson,ආර්.එල්. ස්ටීවන්සන්,Padmasena Pathirage,,Sinhala,English Children's Stories,
457,Sengawunu Umagaka Bihisunu Wickramaya,Sengawunu Umagaka Bihisunu Wickramaya,,,Ariyananda Dombagahawatta,,Sinhala,English Children's Stories,
458,Digamesdanalage Pipi,Digamesdanalage Pipi,Astrid Lindgren,ඇස්ට්‍රිඩ් ලින්ඩ්ග්‍රන්,Sarath Kellapatha,,Sinhala,English Children's Stories,
459,Pipi new Nagi,Pipi new Nagi,Astrid Lindgren,ඇස්ට්‍රිඩ් ලින්ඩ්ග්‍රන්,Sarath Kellapatha,,Sinhala,English Children's Stories,
460,Pipige Daksina Sagara Charikawa,Pipige Daksina Sagara Charikawa,Astrid Lindgren,ඇස්ට්‍රිඩ් ලින්ඩ්ග්‍රන්,Sarath Kellapatha,,Sinhala,English Children's Stories,
461,Danga Malla saha Amuthu Iskolaya,Danga Malla saha Amuthu Iskolaya,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
462,Dangamallage Danga Weda,Dangamallage Danga Weda,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
463,Honda Dangamalla,Honda Dangamalla,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
464,Wana aranaka kuda niwasa,Wana aranaka kuda niwasa,Laura Ingalls Wilder,,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
465,Thenitalawe Pihiti Kuda Niwasa,Thenitalawe Pihiti Kuda Niwasa,Laura Ingalls Wilder,,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
466,Midi oya Asabada,Midi oya Asabada,Laura Ingalls Wilder,,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
467,Ridi Wilthera,Ridi Wilthera,Laura Ingalls Wilder,,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
468,Sithalen Seethawunu Seethasamaya,Sithalen Seethawunu Seethasamaya,Laura Ingalls Wilder,,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
469,Thenithalawe Pihiti Kuda nagaraya,Thenithalawe Pihiti Kuda nagaraya,Laura Ingalls Wilder,,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
470,Me Mihirethi Sonduru Samaya,Me Mihirethi Sonduru Samaya,Laura Ingalls Wilder,,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
471,Palamu Siwwasara,Palamu Siwwasara,Laura Ingalls Wilder,,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
472,Appal Suwanda Musuwu Gowi Bima,Appal Suwanda Musuwu Gowi Bima,Roger Lea Macbride,,Chithra Amarasekara,චිත්‍රා අමරසේකර,Sinhala,English Children's Stories,
473,Asswanu Samaye Purahada,Asswanu Samaye Purahada,Roger Lea Macbride,,Chithra Amarasekara,චිත්‍රා අමරසේකර,Sinhala,English Children's Stories,
474,Kandumudune Sonduru Niwasa,Kandumudune Sonduru Niwasa,Roger Lea Macbride,,Chithra Amarasekara,චිත්‍රා අමරසේකර,Sinhala,English Children's Stories,
475,Beeas and Ramona,Beeas and Ramona,Beverly Cleary,බෙවර්ලි ක්ලියරි,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
476,Karadarakara Ramona,Karadarakara Ramona,Beverly Cleary,බෙවර්ලි ක්ලියරි,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
477,Rooth,Rooth,Alice B. Emerson,,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
478,Pollyana,Pollyana,Eleanor H Porter,,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Children's Stories,
479,Sathuta Bedana Pollyana,Sathuta Bedana Pollyana,Eleanor H Porter,,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Children's Stories,
480,Jimi saha Pollyana,Jimi saha Pollyana,Eleanor H Porter,,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Children's Stories,
481,Metilda,Metilda,Roald Dahl,රෝල්ඞ් ඩාල්,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
482,Mandy,Mandy,Jacqueline wilson,,Manel Jayanthi Gunasekara,මැනෙල් ජයන්ති ගුණසේකර,Sinhala,English Children's Stories,
483,Duganda Mama,Duganda Mama,David Walliams,,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Children's Stories,
484,Dath Rassi,Dath Rassi,David Walliams,,Arjuna Jayakody,,Sinhala,English Children's Stories,
485,Rakusu Nenda,Rakusu Nenda,David Walliams,,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Children's Stories,
486,Duvili Kella,Duvili Kella,David Walliams,,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
487,Hairankara achchi,Hairankara achchi,David Walliams,,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Children's Stories,
488,Gawum Enda Denis,Gawum Enda Denis,David Walliams,,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
489,Chali saha Aruma Puduma Chocolate factory,Chali saha Aruma Puduma Chocolate factory,Roald Dahl,රෝල්ඞ් ඩාල්,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
490,Chali saha Aruma Puduma Viduru Sopanaya,Chali saha Aruma Puduma Viduru Sopanaya,Roald Dahl,රෝල්ඞ් ඩාල්,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
491,Ibbekuge Kathawa,Ibbekuge Kathawa,Roald Dahl,රෝල්ඞ් ඩාල්,Thompson A. Wendabona,,Sinhala,English Children's Stories,
492,Georg ge Aruma Puduma Beheth Vadiya,Georg ge Aruma Puduma Beheth Vadiya,Roald Dahl,රෝල්ඞ් ඩාල්,Samarasinghe Gunasekara,සමරසිංහ ගුණසේකර,Sinhala,English Children's Stories,
493,Nomekena Mathaka satahan,Nomekena Mathaka satahan,Roald Dahl,රෝල්ඞ් ඩාල්,Crisanthi Vitharana,,Sinhala,English Children's Stories,
494,Mayakariyo,Mayakariyo,Roald Dahl,රෝල්ඞ් ඩාල්,Samarasinghe Gunasekara,සමරසිංහ ගුණසේකර,Sinhala,English Children's Stories,
495,Mamiyo,Mamiyo,Roald Dahl,රෝල්ඞ් ඩාල්,S.Nandalal,එස්. නන්දලාල්,Sinhala,English Children's Stories,
496,"Jirapui, Pelyi, Mayi","Jirapui, Pelyi, Mayi",Roald Dahl,රෝල්ඞ් ඩාල්,Thompson A. Wendabona,,Sinhala,English Children's Stories,
497,Punchi Mejikkari,Punchi Mejikkari,Roald Dahl,රෝල්ඞ් ඩාල්,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
498,Narihamige Apuru weda,Narihamige Apuru weda,Roald Dahl,රෝල්ඞ් ඩාල්,Melani Amarasooriya,,Sinhala,English Children's Stories,
499,Aruma Puduma Peech Gediya,Aruma Puduma Peech Gediya,Roald Dahl,රෝල්ඞ් ඩාල්,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
500,Pissu Gedara Eththo,Pissu Gedara Eththo,Roald Dahl,රෝල්ඞ් ඩාල්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
501,Biliyaneyar joe,Biliyaneyar joe,David Walliams,,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
502,Mediyam Re kalliya,Mediyam Re kalliya,David Williams,ඩේවිඩ් වොලියම්ස්,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
503,Seeya palayayi,Seeya palayayi,Devid williams,,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
504,Ladaruwiye Katha,Ladaruwiye Katha,Roald Dahl,රෝල්ඞ් ඩාල්,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
505,Chokalat una,Chokalat una,Robert Kimmel Smith,,S. Ruwinika Perera,,Sinhala,English Children's Stories,
506,Lassana wasilissa,Lassana wasilissa,Alexader Appasave,,Dedigama V.Rudrigu,,Sinhala,English Children's Stories,
507,Napurau palakayo 3den,Napurau palakayo 3den,Yuri olesha,,Dedigama V.Rudrigu,,Sinhala,English Children's Stories,
508,Kochchi gedara daruwo,Kochchi gedara daruwo,Gertrude warner,,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Children's Stories,
509,Lonnaberiye Emil,Lonnaberiye Emil,Astrid Lingren,,Vijitha Gunarathne,,Sinhala,English Children's Stories,
510,Gedara yana atharamaga,Gedara yana atharamaga,Loara Engels Wilder,,Ganga niroshani suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Children's Stories,
511,Nithyage scoole,Nithyage scoole,Nicholay Nosol,,Mahinda senarath gamage,මහින්ද සෙනරත් ගමගේ,Sinhala,English Children's Stories,
512,Yoda pawle agutumitta,Yoda pawle agutumitta,Muncle trogg,,Gunathilake Matiyage,,Sinhala,English Children's Stories,
513,Hari puduma skole,Hari puduma skole,Tetsuko kuroyanagi,,Leelananda Gamarachchi,,Sinhala,English Children's Stories,
514,Billy and minipinks,Billy and minipinks,Roald dhal,,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
515,Alice in wanderland,Alice in wanderland,Lewis Carol,,Sudas maskorala,,Sinhala,English Children's Stories,
516,Tharuna weerayo 1,Tharuna weerayo 1,Franklin W.Dickson,,Leelananda Gamarachchi,,Sinhala,English Children's Stories,
517,Issunboshi,Issunboshi,,,Chandra Munasingha,,Sinhala,English Children's Stories,
518,Omochi for new year,Omochi for new year,,,Kusuma Karunarathne,,Sinhala,English Children's Stories,
519,Punchi Weerayo 1,Punchi Weerayo 1,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Leelananda Gamachchi,,Sinhala,English Children's Stories,
520,Punchi Weerayo 7,Punchi Weerayo 7,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Leelananda Gamachchi,,Sinhala,English Children's Stories,
521,Sengawunu Deshaya,Sengawunu Deshaya,Willard Price,විලාඩ් ප්‍රයිස්,Ariyananda Dombagahawatta,,Sinhala,English Children's Stories,
522,Wanduru Wesmuhuna,Wanduru Wesmuhuna,Franklin W Dixon,ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්,Leelananda Gamachchi,,Sinhala,English Children's Stories,
523,Harry Potter Saha Maya Gala,Harry Potter Saha Maya Gala,J.K.Rowling,,Abaya Hewawasam,අභය හේවාවසම්,Sinhala,English Children's Stories,
524,Sonduru Bale Gewunu Kale,Sonduru Bale Gewunu Kale,Alexander Rasking,,Randika Ranaweera,,Sinhala,English Children's Stories,
525,Kochchiye lamai,Kochchiye lamai,Edith Nesbit,ඊඩිත් නෙස්බිට්,Chandra Anagirathne,,Sinhala,English Children's Stories,
526,Moko,Moko,Jostein Gaarder,ජොස්ටේන් ගාඩර්,Upali Ubayasekara,උපාලි උපයසේකර,Sinhala,English Children's Stories,
527,Tom Sawyer,Tom Sawyer,Mark Twain,මාර්ක් ටුවෙන්,Chandra Anagirathne,,Sinhala,English Children's Stories,
528,Huckleberryge Hapankam,Huckleberryge Hapankam,Mark Twain,මාර්ක් ටුවෙන්,Chandra Anagirathne,,Sinhala,English Children's Stories,
529,Maya Kele Haskam,Maya Kele Haskam,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Nadee Kammlaweera,,Sinhala,English Children's Stories,
530,Nil Diyamanthi Abirahasa,Nil Diyamanthi Abirahasa,Chandana Mendis,චන්දන මෙන්ඩිස්,,,Sinhala,English Children's Stories,
531,Abirhas Dupathe Nidhanaya,Abirhas Dupathe Nidhanaya,Chandana Mendis,චන්දන මෙන්ඩිස්,,,Sinhala,English Children's Stories,
532,Shissathwaya,Shissathwaya,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,English Children's Stories,
533,vilambeetha,vilambeetha,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,English Children's Stories,
534,Thilaka,Thilaka,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,English Children's Stories,
535,Thilaka ha Thilakaa,Thilaka ha Thilakaa,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,English Children's Stories,
536,Golu Deriya,Golu Deriya,Chandrarathna Manawasinghe,,,,Sinhala,English Children's Stories,
537,Japan Ginisiluwa,Japan Ginisiluwa,,,Gamini Samarakoon,,Sinhala,English Children's Stories,
538,Nikithiyamos,Nikithiyamos,Niranjaya Rathnayaka,,,,Sinhala,English Children's Stories,
539,Wana gatha Lamo,Wana gatha Lamo,Don Peter,,,,Sinhala,English Children's Stories,
540,Hina Yana Kathawak,Hina Yana Kathawak,Samarasinghe Gunasekara,සමරසිංහ ගුණසේකර,,,Sinhala,English Children's Stories,
541,Lama Hapannu,Lama Hapannu,Rajendra Bandara,,,,Sinhala,English Children's Stories,
542,Sandawathiya Polawata ei,Sandawathiya Polawata ei,"K,k Samankumara",,,,Sinhala,English Children's Stories,
543,Yapahath Yathrikaya,Yapahath Yathrikaya,Captain meriate,,Ananda Kumara,,Sinhala,English Children's Stories,
