id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
1339,Mandagamiya,මන්දගාමියා,J.M.Coetzee,ජේ.එම්. කොයිට්සි,Wimaladasa Samarasinghe,විමලදාස සමරසිංහ,Sinhala,English Translation Novel,
1341,Asura Bumiya,අසුර භූමිය,Kiran Desai,කිරන් දේසායි,Swarnakanthi Rajapaksa,ස්වර්ණකාන්ති රාජපක්ෂ,Sinhala,Indian Translation,
1342,Seeni,සීනි,K.Chinnappa Bharathy,කේ. චින්නප්පා භාරතී,Upali Leelarathna,උපාලි ලීලාරත්න,Sinhala,Indian Translation,
1343,Nikleshi,නික්ලේෂි,,Bobby G. Botheju,Boby G.Botheju,,Sinhala,Indian Translation,
1344,Chokar Baali,චොකර් බාලි,Rabindranath Thagor,රබීන්ද්‍රනාත් තාගෝර්,J.P.Wanniarachchi,ජේ.පී. වන්නිආරච්චි,Sinhala,Indian Translation,
1345,Gramaranyaye Aganthukaya,ග්‍රාමාරණ්‍යයේ ආගන්තුකයා,O.V.Wijayan,ඕ.වී. විජයන්,Gunathilaka Metiyagane,ගුණතිලක මැටියගනේ,Sinhala,Indian Translation,
1346,Volga Sita Ganga Thek,වොල්ගා සිට ගංගා තෙක්,Rahul Sankruthyayana,රාහුල් සංක්‍ෘත්‍යායන,Mahinda Senarath Gamage,මහින්ද සෙනරත් ගමගේ,Sinhala,Indian Translation,
1347,Kandureli,කඳුරැළි,Padmini Senavirathna,පද්මිණී සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1348,Parikarma,පරිකර්ම,Sunethra Rajakarunanayaka,සුනේත්‍රා රාජකරුණානායක,,නොදනී,Sinhala,Sinhala Novel,
1349,Kemathinam Wahinna,කැමැතිනම් වහින්න,Pushpa Malani Kalubowila,පුෂ්පා මාලනී කළුබෝවිල,,නොදනී,Sinhala,Sinhala Novel,
1350,Kotiya saha Thawath Ketikatha,කොටියා සහ තවත් කෙටි කතා,P.B. Jayasekara,පී.බී. ජයසේකර,,නොදනී,Sinhala,Sinhala Short Stories,
1351,Yara Yaathrika,යාරා යාත්‍රිකා,Sena Thoradeniya,සේන තෝරදෙණිය,,නොදනී,Sinhala,Sinhala Novel,
1352,Ahasinwata Diyabinduwak,අහසින් වැටුණු දියබින්දුවක්,Punchi Banda Munamale,පුංචි බණ්ඩා මුනමලේ,,නොදනී,Sinhala,Sinhala Novel,
1353,Peradeniye Istesama Tikatdena,පේරාදෙණියේ ස්ටේසම සහ ටිකට් දෙනා,Sena Thoradeniya,සේන තෝරදෙණිය,,නොදනී,Sinhala,Sinhala Short Stories,
1354,Nottuwe Nettuwo,නෝට්ටුවේ නැට්ටුවෝ,,නොදනී,,නොදනී,Sinhala,Sinhala Short Stories,
1355,Ehela Malata Dampatak,ඇහැළ මලට දම් පාටක්,Chathuri Damayanthi,චතුරි දමයන්ති,,නොදනී,Sinhala,Sinhala Novel,
1356,Kuppayama,කුප්පායම,Rohitha Wijayakoon,රෝහිත විජේකෝන්,,නොදනී,Sinhala,Sinhala Novel,
1357,Ranasinha Premadasa,රණසිංහ ප්‍රේමදාස,R.W.Perera,ආර්.ඩබ්ලිව්. පෙරේරා,,නොදනී,Sinhala,Sinhala Novel,
1358,Mathaka Gini Pupuru,මතක ගිනි පුපුරු,Gamini Muthukumarana,ගාමිණී මුතුකුමාරණ,,නොදනී,Sinhala,Sinhala Novel,
1359,Awiyen Liyu Akuru,අවියෙන් ලියූ අකුරු,,නොදනී,,නොදනී,Sinhala,Sinhala Novel,
1360,Cheena Pawrin Etherata,චීන පවුරෙන් එතෙරට,Lee Shun Shin,ලී ෂුන්-ෂින්,Chulananda Samarranayaka,චූලානන්ද සමරනායක,Sinhala,Chinese Translation,
1361,Katha Gena Katha,කතා ගෙනා කතා,Bing Xin,බින් සින්,Kapila Kumara Kalinga,කපිල කුමාර කාලිංග,Sinhala,Chinese Translation,
1362,Dilinjar,ඩිලින්ජර්,Jack Hinggins,ජැක් හිගින්ස්,,නොදනී,Sinhala,English Translation Novel,
1363,Hiyu Hiyu Hewath Rakusa,හියු හියු හෙවත් රකුසා,,Unknown,,,Sinhala,English Translation Novel,
1365,Sihinayaka Rendi Rahasak,සිහිනයක රැඳි රහස,Max Ehrlich,මැක්ස් අර්ලික්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
1366,Mora,මෝරා,Peter Benchly,පීටර් බෙන්ච්ලි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
1367,Mage Sahodari,මගේ සහෝදරි (My Sister,Oyinkan Braithwaite,Oyinkan Braithwaite,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Translation Novel,
1368,Sangawunu Lokaya,සැඟවුණු ලෝකය,Michael Crichton,මයිකල් ක්‍රික්ටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Translation Novel,
1369,Kinihiraka Giniyama,කිනිහිරක ගිනියම,Suranga Niroshana Manathunga,සුරංග නිරෝෂණ මානතුංග,,නොදනී,Sinhala,Sinhala Novel,
1370,Kolara Kale Ale,කොලරා කාලේ ආලේ,Gabriel Garcia Marquez,ගාබ්‍රියෙල් ගාර්ෂියා මාර්කේස්,Gamini Wiyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1371,Wahalekuge Iranama,වහලෙකුගේ ඉරණම,Solomon Northup,සොලමන් නොර්තප්,Rani Senarathna Rajapaksa,රාණි සේනාරත්න රාජපක්ෂ,Sinhala,English Translation Novel,
1372,Chamindayata Henagahala,චමින්දයාට හෙනගහලා,Tharindu Sri Lokugamage,තාරිඳු ශ්‍රී ලොකුගමගේ,,නොදනී,Sinhala,Sinhala Short Stories,
1373,Husma Pawanak Wee,හුස්ම පවනක් වී,Paul Kalanithi,පෝල් කලානිති,Malini Gowinnage,මාලිනී ගොවින්නගේ,Sinhala,English Translation Novel,
1374,Nendammage Dayariya,නැන්දම්මාගේ දයරිය,Kalpana Kasthuriarachchi,කල්පනා කස්තුරිආරච්චි,,නොදනී,Sinhala,Sinhala Novel,
1376,Steve Jobs,ස්ටීව් ජොබ්ස්,Karen Blumenthal,කැරන් බ්ලූමෙන්තල්,,English,English,English Translation Novel,
1377,Weralabada Nagaraye Kuda Niwahana,වෙරළබඩ නගරයේ කුඩා නිවහන,Melissa Wiley,මෙලිසා වයිලි,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Translation Novel,
1378,Patumagehi Kuda Niwahana,පටුමගෙහි කුඩා නිවහන,Melissa Wiley,මෙලිසා වයිලි,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Translation Novel,
1379,Riyanage Lokaya,රියානාගේ ලෝකය,Mark Shirrefs,මාර්ක් ෂිර්රෙෆ්ස්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Translation Novel,
1380,Polge Lokaya,පෝල්ගේ ලෝකය,Mark Shirrefs,මාර්ක් ෂිර්රෙෆ්ස්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Translation Novel,
1381,Makara Raja Dahana,මකර රාජ දහන,Mark Shirrefs,මාර්ක් ෂිර්රෙෆ්ස්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Translation Novel,
1382,Narmadawe Gee Rawaya,නර්මදාවේ ගී රාවය,Gita Meheta,ගීතා මේතා,Hemantha Ranaweera,හේමන්ත රණවීර,Sinhala,English Translation Novel,
1383,Penerayaka Lu Malpeni,පෙනේරයක දමූ මල්පැණි,Kamala Markandaya,කමලා මාර්කන්ඩාය,Chithra Amarasekara,චිත්‍රා අමරසේකර,Sinhala,English Translation Novel,
1384,Wesi Wetena Ganga Asabada,වැසි වැටෙන ගඟ අසබඩ,,M.D. Mahindapala,M.D.Mahidapala,,Sinhala,English Translation Short Stories,
1385,Mama Wuyemi Mama Wemi,මම වූයෙමි මම වෙමි,Srilani Fernando,ශ්‍රීලානි ප්‍රනාන්දු,,නොදනී,Sinhala,Sinhala Novel,
1386,Kolamba Mathaka,කොළඹ මතක,Kumudu Kumarasinghe,කුමුදු කුමාරසිංහ,,නොදනී,Sinhala,Other,
1387,Kalu Usa Manussayek,කළු උස මනුස්සයෙක්,Prins Senadeera,ප්‍රින්ස් සේනාධීර,,නොදනී,Sinhala,Sinhala Short Stories,
1388,Piyasara Samaya,පියසර සමය,ChandrarathnaBandara,චන්ද්‍රරත්න බණ්ඩාර,,නොදනී,Sinhala,Sinhala Novel,
1389,Jenie,ජෙනී,Paul Gallico,පෝල් ගැනිකෝ,Rani Senarathna Rajapaksa,රාණි සේනාරත්න රාජපක්ෂ,Sinhala,English Translation Novel,
1390,Thidena,තිදෙනා,Maxim Gorky,맥시ම් 고리키,Chulananda Samarranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Novel,
1391,Ekama Parana Kathawak,එකම පරණ කතාවක්,Ivan Goncharov,අයිවන් ගොන්චරොව්,Karunathilaka Handunpathirana,කරුණාතිලක හඳුන්පතිරණ,Sinhala,Russian Translation Novel,
1392,Nawa Jeewanaya,නව ජීවනය,Leo Tolstoy,ලියෝ ටෝල්ස්ටෝයි,Ananda Amarasiri,ආනන්ද අමරසිරි,Sinhala,Russian Translation Novel,
